"id","name"
"DB00455","Loratadinum [Latin]"
"DB00456","CLS"
"DB00456","Cefalothin"
"DB00456","Cefalotina [INN-Spanish]"
"DB00456","Cefalotine [INN-French]"
"DB00456","Cefalotinum [INN-Latin]"
"DB00456","Cephalothin"
"DB00456","Cephalothin Sodium"
"DB00456","Cephalothinum"
"DB00456","Cephalotin"
"DB00457","Prazocin"
"DB00457","Prazosin HCl"
"DB00457","Prazosin Hydrochloride"
"DB00457","Prazosina [INN-Spanish]"
"DB00457","Prazosine [INN-French]"
"DB00457","Prazosinum [INN-Latin]"
"DB00460","verteporfin"
"DB00461","Nabumetona"
"DB00461","Nabumetonum [INN-Latin]"
"DB00462","Epoxymethamine Bromide"
"DB00462","Epoxytropine Tropate Methylbromide"
"DB00462","Hyoscine Methobromide"
"DB00462","Hyoscine Methylbromide"
"DB00462","Lescopine Bromide"
"DB00462","Methoscopylamine Bromide"
"DB00462","Methscopolamine"
"DB00462","Methscopolamine Methylbromide"
"DB00462","Methylscopolamine Bromide"
"DB00462","Methylscopolamine Hydrobromide"
"DB00462","N-Methylhyoscine Bromide"
"DB00462","N-Methylscopolamine Methylsulfate"
"DB00462","N-Methylscopolammonium Bromide"
"DB00462","Scopolamin Methylbromide"
"DB00462","Scopolamine Methobromide"
"DB00462","Scopolamine Methylbromide"
"DB00464","Monotetradecylsulfate sodium salt"
"DB00464","S.T.D."
"DB00464","STD"
"DB00464","Sodium myristyl sulfate"
"DB00464","Tetradecyl hydrogen sulphate"
"DB00464","Tetradecyl sodium sulfate"
"DB00464","Tetradecyl sulfate"
"DB00464","Tetradecyl sulfuric Acid"
"DB00465","Ketoralac"
"DB00465","Ketorolac Tromethamine"
"DB00465","Ketorolaco [Spanish]"
"DB00465","Ketorolacum [Latin]"
"DB00468","6'-Methoxycinchonidine"
"DB00468","6'-Methoxycinchonine"
"DB00468","Quinine sulfate"
"DB00468","Quinine, Anhydrous"
"DB00468","Quinineanhydrous"
"DB00468","Quinoline Alkaloid"
"DB00469","Tenoxicamum [INN-Latin]"
"DB00472","Fluoxetina [INN-Spanish]"
"DB00472","Fluoxetina [Spanish]"
"DB00472","Fluoxetine Hcl"
"DB00472","Fluoxetine Hydrochloride"
"DB00472","Fluoxetinum [INN-Latin]"
"DB00474","Methodrexitone"
"DB00474","Methohexitone"
"DB00476","(+-)-duloxetine"
"DB00476","Duloxetine HCl"
"DB00476","Duloxetine Hydrochloride"
"DB00479","ANTIBIOTIC BB-K8"
"DB00479","Amikacin Base"
"DB00479","Amikacin Dihydrate"
"DB00479","Amikacin Sulfate"
"DB00479","Amikacina [INN-Spanish]"
"DB00479","Amikacine [INN-French]"
"DB00479","Amikacinum [INN-Latin]"
"DB00479","BB-K8"
"DB00479","amikacin"
"DB00480","CC-5013"
"DB00480","CDC 501"
"DB00480","IMiD3"
"DB00480","lenalidomide"
"DB00481","LY-139481"
"DB00481","RAL"
"DB00481","Raloxifene Hcl"
"DB00481","Raloxifene Hydrochloride"
"DB00481","Raloxifeno [Spanish]"
"DB00481","Raloxifenum [Latin]"
"DB00481","raloxifene"
"DB00482","Celocoxib"
"DB00482","celecoxib"
"DB00483","Benzcurine Iodide"
"DB00483","Benzkurin"
"DB00483","Gallamin"
"DB00483","Gallamin Triethiodide"
"DB00483","Gallamine"
"DB00483","Gallamine Iodide"
"DB00483","Gallamine Triethiiodide"
"DB00483","Gallamine Triiodoethylate"
"DB00483","Gallamone Triethiodide"
"DB00483","Gallamonum"
"DB00483","Triiodoethylate de Gallamine"
"DB00484","Brimonidine tartrate"
"DB00484","Bromoxidine"
"DB00485","Diclossacillina [DCIT]"
"DB00485","Dicloxacilin"
"DB00485","Dicloxacilina [INN-Spanish]"
"DB00485","Dicloxacillin Sodium"
"DB00485","Dicloxacilline [INN-French]"
"DB00485","Dicloxacillinum [INN-Latin]"
"DB00485","Dicloxacycline"
"DB00486","nabilone"
"DB00488","Altretaminum [INN-Latin]"
"DB00488","HEXAMETHYLMELAMINE"
"DB00488","HMM"
"DB00488","HTM"
"DB00488","HXM"
"DB00489","Sotalol HCL"
"DB00490","Buspirona [INN-Spanish]"
"DB00490","Buspirone"
"DB00490","Buspirone HCL"
"DB00490","Buspironum [INN-Latin]"
"DB00492","Fosinopril Sodium"
"DB00493","Cefotaxime sodium"
"DB00493","Cephotaxime"
"DB00494","Entacapona [INN-Spanish]"
"DB00494","Entacapone [Usan:Inn]"
"DB00494","Entacaponum [INN-Latin]"
"DB00494","entacapone"
"DB00496","darifenacin"
"DB00497","Dihydrohydroxycodeinone"
"DB00497","Dihydrohydroxycondeinone"
"DB00497","Dihydrone"
"DB00497","Oxicodona [INN-Spanish]"
"DB00497","Oxycodone Hcl"
"DB00497","Oxycodone Hydrochloride"
"DB00497","Oxycodonum [INN-Latin]"
"DB00497","PTI-821"
"DB00497","oxycodone"
"DB00499","FTA"
"DB00499","Flutamide USP25"
"DB00500","Tolmetin Sodium"
"DB00500","Tolmetina [DCIT]"
"DB00500","Tolmetine [INN-French]"
"DB00500","Tolmetino [INN-Spanish]"
"DB00500","Tolmetinum [INN-Latin]"
"DB00501","Cimetidine A/AB"
"DB00501","Cimetidine Hcl"
"DB00503","Abbott 84538"
"DB00503","ritonavir"
"DB00507","2-(Acetolyloxy)-N-(5-nitro-2-thiazolyl)benzamide"
"DB00507","2-Acetyloxy-N-[(5-nitro-2-thiazolyl)]benzamide"
"DB00507","NTZ"
"DB00507","Nitazoxanid"
"DB00507","Nitazoxanida [INN-Spanish]"
"DB00507","Nitazoxanidum [INN-Latin]"
"DB00507","Tizoxanide Glucuronide"
"DB00507","nitazoxanide"
"DB00510","Divalproex sodium"
"DB00510","Valproate semisodium"
"DB00512","Vancomycin HCL"
"DB00513","ACS"
"DB00513","Aminocaproate"
"DB00513","Aminocaproic"
"DB00513","aminocaproic acid"
"DB00514","D-Methorphan"
"DB00514","D-Methorphan Hydrobromide"
"DB00514","Delta-Methorphan"
"DB00514","Demorphan"
"DB00514","Demorphan Hydrobromide"
"DB00514","Demorphine"
"DB00514","Destrometerfano [Dcit]"
"DB00514","Dextromethorfan [Czech]"
"DB00514","Dextromethorphan Bromhydrate"
"DB00514","Dextromethorphan Bromide"
"DB00514","Dextrometorfano [INN-Spanish]"
"DB00514","Dextrometorphan"
"DB00514","Dextromorphan"
"DB00514","Dexyromethorphan"
"DB00514","L-Methorphan"
"DB00514","Levomethorphan"
"DB00514","Levomethorphan [Ban:Dcf:Inn]"
"DB00514","Levomethorphane [INN-French]"
"DB00514","Levomethorphanum [INN-Latin]"
"DB00514","Levometorfano [INN-Spanish]"
"DB00515","CACP"
"DB00515","CPDC"
"DB00515","CPDD"
"DB00515","Cis-DDP"
"DB00515","Cis-Diaminedichloroplatinum"
"DB00515","Cis-Diamminedichloroplatinum"
"DB00515","DDP"
"DB00515","DDPT"
"DB00515","Diamminedichloroplatinum"
"DB00515","Platinum Ammine Chloride"
"DB00515","Platinum Ammonium Chloride"
"DB00515","Platinum Diamine Dichloride"
"DB00515","Trans-DDP"
"DB00515","Trans-Diaminedichloroplatinum"
"DB00515","Trans-Diamminedichloroplatinum"
"DB00515","Trans-Dichlorodiammine Platinum"
"DB00515","Trans-Platinumdiammine Dichloride"
"DB00520","Capsofungin"
"DB00520","Caspofungin acetate"
"DB00521","Carteolol HCl"
"DB00521","Carteolol Hydrochloride"
"DB00521","Carteololum [INN-Latin]"
"DB00522","BTPABA"
"DB00522","Bentiromide [USAN:BAN:INN:JAN]"
"DB00522","Bentiromido [INN-Spanish]"
"DB00522","Bentiromidum [INN-Latin]"
"DB00522","PFD"
"DB00522","PFT"
"DB00523","ALRT-1057"
"DB00523","BAL4079"
"DB00523","Retinoic Acid"
"DB00523","alitretinoin"
"DB00524","Metolazona [INN-Spanish]"
"DB00524","Metolazonum [INN-Latin]"
"DB00526","Oxalatoplatin"
"DB00526","Oxalatoplatinum"
"DB00526","Oxaliplatin [Usan:Inn:Ban]"
"DB00526","Oxaliplatino [Spanish]"
"DB00526","Oxaliplatinum [Latin]"
"DB00526","Oxaloplatine [French]"
"DB00526","Oxaloplatino [Spanish]"
"DB00526","oxaliplatin"
"DB00528","lercanidipine"
"DB00529","Carboxyphosphonic acid"
"DB00529","Dihydroxyphosphinecarboxylic acid oxide"
"DB00529","Forscarnet sodium"
"DB00529","Foscarnet sodium"
"DB00529","PFA"
"DB00529","Phgosphonocarboxylic acid"
"DB00529","Phosphonoformate"
"DB00529","Phosphonoformic acid"
"DB00530","OSI-774"
"DB00530","erlotinib"
"DB00531","cyclophosphamide"
"DB00532","Mephentoin"
"DB00532","Methyl Hydantoin"
"DB00532","Methylphenetoin"
"DB00533","MK 966"
"DB00533","MK 996"
"DB00533","rofecoxib"
"DB00535","CFDN"
"DB00535","Cefdirnir"
"DB00536","Aminomethanamidine"
"DB00536","Carbamamidine"
"DB00536","Carbamidine"
"DB00536","Guanidin"
"DB00536","Guanidine Hydrochloride"
"DB00536","Guanidinium Chloride"
"DB00536","Guanidinium Sulfate"
"DB00536","Imidourea"
"DB00536","Iminourea"
"DB00537","Ciprofloxacin HCl"
"DB00537","Ciprofloxacin dihydrochloride"
"DB00537","Ciprofloxacin hydrochloride"
"DB00537","Ciprofloxacin monohydrochloride"
"DB00537","Ciprofloxacina"
"DB00537","ciprofloxacin"
"DB00538","Gadoversetamide [USAN:INN:BAN]"
"DB00538","gadoversetamide"
"DB00539","toremifene"
"DB00541","22-Oxovincaleukoblastine"
"DB00541","Indole alkaloid"
"DB00541","LCR"
"DB00541","Leurocristine"
"DB00541","VCR"
"DB00541","VIN"
"DB00541","Vincristina [DCIT]"
"DB00541","Vincristine Sulfate"
"DB00541","Vincristinum [INN-Latin]"
"DB00541","Vincrstine"
"DB00541","Vincrystine"
"DB00541","Z-D-Val-Lys(Z)-OH"
"DB00541","vincristine"
"DB00542","benazepril"
"DB00543","Amoxepine"
"DB00545","Pyridine N-Oxide"
"DB00545","Pyridostigmine Bromide"
"DB00545","Pyridostigmine Bromine"
"DB00545","Pyridostigminum"
"DB00546","Adinazolamum [INN-Latin]"
"DB00548","Anchoic acid"
"DB00548","Azalaic Acid"
"DB00548","Azelainic acid"
"DB00548","Heptanedicarboxylic acid"
"DB00548","Lepargylic acid"
"DB00548","Nonanedioic acid"
"DB00548","n-Nonanedioic acid"
"DB00549","zafirlukast"
"DB00550","PTU"
"DB00550","Procasil"
"DB00550","Propacil"
"DB00550","Propilthiouracil"
"DB00550","Propycil"
"DB00550","Propyl-Thiorist"
"DB00550","Propyl-Thiorit"
"DB00550","Propyl-Thyracil"
"DB00550","Propylthiorit"
"DB00550","Propythiouracil"
"DB00550","Prothiucil"
"DB00550","Prothiurone"
"DB00550","Prothycil"
"DB00550","Prothyran"
"DB00550","Protiural"
"DB00550","Thiuragyl"
"DB00551","AHA"
"DB00551","Acethydroxamsaure"
"DB00551","Acetic acid, oxime"
"DB00551","Acetohydroxamate"
"DB00551","Acetohydroximic acid"
"DB00551","Acetyl hydroxyamino"
"DB00551","Acetylhydroxamic acid"
"DB00551","Cetohyroxamic acid"
"DB00551","Methylhydroxamic acid"
"DB00551","N-Hydroxyacetamide"
"DB00552","2'-DCF"
"DB00552","2'-Deoxycoformycin"
"DB00552","2'-Dexoycoformycin"
"DB00552","Deoxycoformycin"
"DB00552","pentostatin"
"DB00554","AK1015"
"DB00554","piroxicam"
"DB00555","GW 273293"
"DB00555","Lamotrigina [Spanish]"
"DB00555","Lamotriginum [Latin]"
"DB00555","lamotrigine"
"DB00557","Hidroxizina [INN-Spanish]"
"DB00557","Hydroksyzyny [Polish]"
"DB00557","Hydroxine"
"DB00557","Hydroxizine"
"DB00557","Hydroxizinum"
"DB00557","Hydroxycine"
"DB00557","Hydroxyzin"
"DB00557","Hydroxyzine Base"
"DB00557","Hydroxyzine Hcl"
"DB00557","Hydroxyzine Pamoate"
"DB00557","Hydroxyzinum [INN-Latin]"
"DB00557","Hydroxyzyne"
"DB00557","Idrossizina [Dcit]"
"DB00558","GANA"
"DB00558","GNA"
"DB00558","Modified sialic acid"
"DB00558","ZMR"
"DB00558","Zanamavir"
"DB00559","Bosentan hydrate"
"DB00559","bosentan"
"DB00560","GAR-936"
"DB00560","GAR-936,Tigecycline"
"DB00560","WAY-GAR-936"
"DB00563","Amethopterin"
"DB00563","Amethopterine"
"DB00563","HDMTX"
"DB00563","L-Amethopterin"
"DB00563","MTX"
"DB00563","Methopterin"
"DB00563","Methotextrate"
"DB00563","Methotrexat"
"DB00563","Methotrexate Sodium"
"DB00563","Methylaminopterin"
"DB00563","Methylaminopterinum"
"DB00563","N-Bismethylpteroylglutamic Acid"
"DB00564","Carbamezepine"
"DB00564","carbamazepine"
"DB00566","DMSA"
"DB00566","Dimercaptosuccinic acid"
"DB00567","CEX"
"DB00567","Cefalessina [DCIT]"
"DB00567","Cefalexin"
"DB00567","Cefalexin Sodium"
"DB00567","Cefalexina [INN-Spanish]"
"DB00567","Cefalexine [INN-French]"
"DB00567","Cefalexinum [INN-Latin]"
"DB00567","Cephalexin 1-hydrate"
"DB00567","Cephalexin hydrate"
"DB00567","Cephalexin monohydrate"
"DB00567","Cephalexine"
"DB00567","Cephalexinum"
"DB00569","Arixtra"
"DB00571","Dl-Propranolol Hydrochloride"
"DB00571","Propanalol"
"DB00571","Propanolol"
"DB00571","Propranalol"
"DB00571","Propranolol Hcl"
"DB00571","Propranolol Hydrochloride"
"DB00571","R,S-Propranolol Hydrochloride"
"DB00571","propranolol"
"DB00572","Atropin [German]"
"DB00572","Atropina [Italian]"
"DB00572","Atropine Sulfate"
"DB00572","DL-Hyoscyamine"
"DB00572","DL-Tropyl tropate"
"DB00573","Feneprofen calcium salt dihydrate"
"DB00573","Fenoprofen calcium"
"DB00573","Fenoprofen calcium hydrate"
"DB00574","DEA No. 1670"
"DB00574","Fenfluramina [DCIT]"
"DB00574","Fenfluramine Hydrochloride"
"DB00574","Fenfluraminum [INN-Latin]"
"DB00575","Chlornidinum"
"DB00575","Clonidin"
"DB00575","Clonidine HCl"
"DB00575","Clonidinhydrochlorid"
"DB00575","Clonidinum [INN-Latin]"
"DB00575","ST 155BS"
"DB00577","Valaciclovir Hcl"
"DB00577","Valaciclovir Hydrochloride"
"DB00577","Valacyclover Hydrochloric"
"DB00577","Valacyclover Hydrochloride"
"DB00577","Valacyclovir"
"DB00577","Valacyclovir Hydrochloride"
"DB00577","valaciclovir"
"DB00578","Carbenicilina [INN-Spanish]"
"DB00578","Carbenicillina [DCIT]"
"DB00578","Carbenicilline [INN-French]"
"DB00578","Carbenicillinum [INN-Latin]"
"DB00578","Carboxybenzylpenicillin"
"DB00578","Carboxybenzylpenicillin acid"
"DB00578","alpha-Carboxybenzylpencillin"
"DB00580","valdecoxib"
"DB00582","VCZ"
"DB00582","voriconazole"
"DB00583","(-)-Carnitine"
"DB00583","(-)-L-Carnitin"
"DB00583","(S)-Carnitine"
"DB00583","3-Carboxy-2-hydroxy-N,N,N-trimethyl-1-propanaminium"
"DB00583","Carnitine"
"DB00583","Vitamin BT"
"DB00584","Enalapril Maleate"
"DB00584","Enalaprila [INN-Spanish]"
"DB00584","Enalaprilat"
"DB00584","Enalaprilum [INN-Latin]"
"DB00586","Diclofenac Acid"
"DB00586","Diclofenac Potassium"
"DB00586","Diclofenac Sodium"
"DB00586","ISV-205"
"DB00588","fluticasone propionate"
"DB00591","Fluocinolonacetonidum"
"DB00591","Fluocinolone acetonide [DCIT]"
"DB00591","Fluocinoloni acetonidum [INN-Latin]"
"DB00591","flucinolone"
"DB00592","Diethylenediamine"
"DB00592","Diethyleneimine"
"DB00592","Diketopiperazine"
"DB00592","Glycine anhydride"
"DB00592","Hexahydropyrazine"
"DB00592","Piperazin"
"DB00592","Piperazin [Germany]"
"DB00592","Piperazine Citrate"
"DB00592","Piperazine hexahydrate"
"DB00592","Piperazine hydrate"
"DB00592","Prolixin Decanoate"
"DB00592","fluphenazine dihydrochloride"
"DB00593","Aethosuximide"
"DB00593","Ethosuccimide"
"DB00593","Ethosuccinimide"
"DB00593","Ethosuxide"
"DB00593","Etosuximida"
"DB00594","AMR"
"DB00594","Amilorida [INN-Spanish]"
"DB00594","Amiloride HCL"
"DB00594","Amiloride hydrochloride"
"DB00594","Amiloride hydrochloride hydrate"
"DB00594","Amiloridum [INN-Latin]"
"DB00594","Amyloride"
"DB00598","Labetalol HCL"
"DB00598","Labetalol hydrochloride"
"DB00598","Labetalolum [INN-Latin]"
"DB00598","Labetolol"
"DB00599","Penthiobarbital"
"DB00599","Pentothal"
"DB00599","Pentothiobarbital"
"DB00599","Thiomebumal"
"DB00599","Thionembutal"
"DB00599","Thiopentobarbital"
"DB00599","Thiopentobarbitone"
"DB00599","Thiopentobarbituric acid"
"DB00599","Thiopentone"
"DB00599","Tiopentale [Italian]"
"DB00600","Benzoquin"
"DB00600","Benzyl hydroquinone"
"DB00600","Benzyl p-hydroxyphenyl ether"
"DB00600","Hydrochinon monobenzylether [Czech]"
"DB00600","Hydroquinone benzyl ether"
"DB00600","Hydroquinone monobenzyl ether"
"DB00600","Monobenzona [INN-Spanish]"
"DB00600","Monobenzone [INN]"
"DB00600","Monobenzonum [INN-Latin]"
"DB00600","Monobenzyl Ether of Hydroquinone"
"DB00600","Monobenzyl ether hydroquinone"
"DB00600","Monobenzyl hydroquinone"
"DB00600","p-Hydroxyphenyl benzyl ether"
"DB00601","linezolid"
"DB00602","22,23-Dihydroxy-avermectin B"
"DB00602","22,23-Dihyroavermectin B1"
"DB00602","5-O-demethyl-22,23-dihydro-avermectin A1a"
"DB00603","CBP-1011"
"DB00603","Hydroxymethylprogesterone"
"DB00603","MAP"
"DB00603","Medroprogesterone Acetate"
"DB00603","Medrossiprogesterone [Dcit]"
"DB00603","Medroxiprogesterona [INN-Spanish]"
"DB00603","Medroxiprogesteronum"
"DB00603","Medroxyprogesteron"
"DB00603","Medroxyprogesteron acetate"
"DB00603","Medroxyprogesteronum [INN-Latin]"
"DB00604","cisapride"
"DB00606","Ciclotiazida [INN-Spanish]"
"DB00606","Ciclotiazide [DCIT]"
"DB00606","Cyclothiazidum [INN-Latin]"
"DB00607","Nafcilina [INN-Spanish]"
"DB00607","Nafcillin Sodium"
"DB00607","Nafcillin sodium salt"
"DB00607","Nafcilline [INN-French]"
"DB00607","Nafcillinum [INN-Latin]"
"DB00608","Chloraquine"
"DB00608","Chlorochine"
"DB00608","Chloroquina"
"DB00608","Chloroquine Phosphate"
"DB00608","Chloroquinium"
"DB00608","Chlorquin"
"DB00608","Clorochina"
"DB00608","Hydroxychloroquine Sulfate"
"DB00609","ET"
"DB00609","ETH"
"DB00609","ETP"
"DB00609","Ethinamide"
"DB00609","Ethionamid prothionamid"
"DB00609","Ethionamidum [INN-Latin]"
"DB00609","Ethioniamide"
"DB00609","Ethylisothiamide"
"DB00609","Ethyonomide"
"DB00609","Etionamid"
"DB00609","Etionamida [INN-Spanish]"
"DB00609","Etionamide [DCIT]"
"DB00609","Etioniamid"
"DB00610","Hydroxynorephedrine"
"DB00610","L-Metaraminol"
"DB00610","M-Hydroxy Norephedrine"
"DB00610","M-Hydroxyphenylpropanolamine"
"DB00610","M-Hydroxypropadrine"
"DB00610","Metaraminol Bitartrate"
"DB00610","Metaraminolum [INN-Latin]"
"DB00610","Metaraminolum [Latin]"
"DB00611","Butorfanol"
"DB00611","Butorfanol [INN-Spanish]"
"DB00611","Butorphanol Tartrate"
"DB00611","Butorphanolum [INN-Latin]"
"DB00612","Bisoprolol Fumarate"
"DB00612","Bisoprolol Hemifumarate"
"DB00612","Bisoprolol fumerate"
"DB00613","Amodiaquin"
"DB00613","Amodiaquine USP24"
"DB00613","Amodiaquine, ring-closed"
"DB00614","Nitrofurazolidone"
"DB00614","Nitrofurazolidonum"
"DB00614","USAF EA-1"
"DB00615","Ansatipin"
"DB00615","Ansatipine"
"DB00615","Antibiotic LM 427"
"DB00615","RBT"
"DB00615","Rifabutina [Spanish]"
"DB00615","Rifabutine [French]"
"DB00615","Rifabutinum [Latin]"
"DB00619","Imatinib Mesylate"
"DB00619","Imatinib Methansulfonate"
"DB00620","Fluoxiprednisolone"
"DB00620","Fluoxyprednisolone"
"DB00620","Tiamcinolonum [INN-Latin]"
"DB00620","Triamcinalone"
"DB00620","Triamcinolona [INN-Spanish]"
"DB00620","Triamcinolone acetonide"
"DB00620","Triamcinolone diacetate"
"DB00620","Triamcinolone hexacetonide"
"DB00620","Triamcinolonum [INN]"
"DB00621","Ossandrolone [DCIT]"
"DB00621","Oxandrolona [INN-Spanish]"
"DB00621","Oxandrolonum [INN-Latin]"
"DB00621","oxandrolone"
"DB00622","Nicardipine HCl"
"DB00622","Nicardipino [INN-Spanish]"
"DB00622","Nicardipinum [INN-Latin]"
"DB00623","Fluorfenazine"
"DB00623","Fluorophenazine"
"DB00623","Fluorphenazine"
"DB00623","Fluphenazine Decanoate"
"DB00623","Fluphenazine Hcl"
"DB00623","Triflumethazine"
"DB00624","Dea No. 4000"
"DB00624","TES"
"DB00624","Testosteron"
"DB00624","Testosterona [INN-Spanish]"
"DB00624","Testosterone Cypionate"
"DB00624","Testosterone Enanthate"
"DB00624","Testosterone Hydrate"
"DB00624","Testosteronum [INN-Latin]"
"DB00624","Testostosterone"
"DB00624","Trans-Testosterone"
"DB00624","testosterone"
"DB00625","EFV"
"DB00625","efavirenz"
"DB00627","3-Pyridinecarboxylic acid"
"DB00627","Acide Nicotinique"
"DB00627","Acidum Nicotinicum"
"DB00627","M-Pyridinecarboxylic Acid"
"DB00627","NAH"
"DB00627","Nicotine Acid"
"DB00627","Nicotinic Acid"
"DB00627","Pyridinecarboxylic Acid"
"DB00627","Pyridylcarboxylic Acid"
"DB00627","Vitamin B3"
"DB00627","niacin"
"DB00630","Acide Alendronique [INN-French]"
"DB00630","Acido Alendronico [INN-Spanish]"
"DB00630","Acidum Alendronicum [INN-Latin]"
"DB00630","Alendronate Sodium"
"DB00630","Alendronic acid"
"DB00631","clofarabine"
"DB00632","Behenyl alcohol"
"DB00632","docosanol"
"DB00633","Medetomidina [Spanish]"
"DB00633","Medetomidine"
"DB00633","Medetomidinum [Latin]"
"DB00635","Dehydrocortisone"
"DB00635","PRD"
"DB00635","Prednisona [INN-Spanish]"
"DB00635","Prednisonum [INN-Latin]"
"DB00636","CPIB"
"DB00636","Chlorfenisate"
"DB00636","Chlorphenisate"
"DB00636","Clofibate"
"DB00636","Clofibrato"
"DB00636","Clofibratum"
"DB00636","EPIB"
"DB00636","Ethyl chlorophenoxyisobutyrate"
"DB00636","Ethyl clofibrate"
"DB00636","Ethyl p-chlorophenoxyisobutyrate"
"DB00636","Ethyl para-chlorophenoxyisobutyrate"
"DB00639","Butoconazol [INN-Spanish]"
"DB00639","Butoconazole nitrate"
"DB00639","Butoconazolum [INN-Latin]"
"DB00640","2'-Deoxyadenosine"
"DB00640","Adenine Deoxy Nucleoside"
"DB00640","Adenine Deoxyribonucleoside"
"DB00640","Adenine Deoxyribose"
"DB00640","Adenine Nucleoside"
"DB00640","Adenine Riboside"
"DB00640","Adenyldeoxyriboside"
"DB00640","Deoxyadenosine"
"DB00640","Desoxyadenosine"
"DB00640","MEDR-640"
"DB00640","USAF CB-10"
"DB00640","adenosine"
"DB00641","Simvastatin [Usan:Ban:Inn]"
"DB00641","Simvastatina [Spanish]"
"DB00641","Simvastatine [French]"
"DB00641","Simvastatinum [Latin]"
"DB00642","LY231514"
"DB00642","Pemetrexed Disodium"
"DB00647","D-Propoxyphene"
"DB00647","Dextropropoxyphene"
"DB00647","Dextropropoxyphene-M"
"DB00647","Dextroproxifeno"
"DB00647","Propoxyphene HCl"
"DB00649","2',3'-Didehydro-3'-deoxythimidine"
"DB00649","3'-Deoxy-2'-thymidinene"
"DB00649","Estavudina [INN-Spanish]"
"DB00649","STV"
"DB00649","Sanilvudine"
"DB00649","Stavudine [Usan:Ban:Inn]"
"DB00649","Stavudinum [INN-Latin]"
"DB00649","stavudine"
"DB00650","Calcium folinate"
"DB00650","Folinic acid"
"DB00650","Folinic acid calcium salt"
"DB00650","Folinic acid calcium salt USP27"
"DB00650","L-leucovorin"
"DB00650","Leucovorin calcium"
"DB00650","Leucovorin folinic acid"
"DB00651","DT"
"DB00651","Dihydroxypropyl Theophylline"
"DB00651","Dihydroxypropyl Theopylin"
"DB00651","Diprofillin"
"DB00651","Diprofilline"
"DB00651","Diprophyllin"
"DB00651","Diprophylline"
"DB00651","Dipropylline"
"DB00652","L-pentazocine"
"DB00652","Pentazocaine"
"DB00652","Pentazocin"
"DB00653","Bitter salt"
"DB00653","Magnesium Sulphate Heptahydrate"
"DB00653","Magnesium Sulphate Hydrate"
"DB00653","Magnesium sulfate anhydrous"
"DB00653","Magnesium sulfate dried"
"DB00653","Magnesium sulfate heptahydrate"
"DB00653","Magnesium sulphate"
"DB00654","latanoprost"
"DB00656","Trazodona [INN-Spanish]"
"DB00656","Trazodone Hcl"
"DB00656","Trazodone Hydrochloride"
"DB00656","Trazodonum [INN-Latin]"
"DB00656","trazodone"
"DB00657","2-Methylamino-2,3,3-trimethylnorbornane"
"DB00657","2-Methylaminoisocamphane"
"DB00657","3-Methylaminoisocamphane"
"DB00657","3-Methylaminoisocamphane hydrochloride"
"DB00657","Mecamilamina"
"DB00657","Mecamylamine Hydrochloride"
"DB00659","3-(Acetylamino)propanesulphonic acid"
"DB00659","3-Acetamido-1-propanesulfonic acid"
"DB00659","N-Acetylhomotaurine"
"DB00659","acamprosate"
"DB00660","Metassalone [Dcit]"
"DB00660","Metaxalon"
"DB00660","Metaxalona [INN-Spanish]"
"DB00660","Metaxalonum [INN-Latin]"
"DB00660","Metaxalonum [Latin]"
"DB00660","Metazalone"
"DB00660","Metazolone"
"DB00660","Methaxalonum"
"DB00660","Methoxolone"
"DB00661","Verapamil HCl"
"DB00661","Verapamil [Usan:Ban:Inn]"
"DB00661","Verapamilo [INN-Spanish]"
"DB00661","Verapamilum [INN-Latin]"
"DB00662","Trimethobenzamide HCL"
"DB00662","Trimethobenzamide hydrochloride"
"DB00662","Trimethobenzamidum [INN-Latin]"
"DB00662","Trimetobenzamida [INN-Spanish]"
"DB00666","Nafarelin acetate"
"DB00668","ADR Adrenaline"
"DB00668","Adrenalin"
"DB00668","Adrenalin Chloride"
"DB00668","Adrenalina"
"DB00668","Adrenaline"
"DB00668","Adrenalinum"
"DB00668","D-Adrenaline"
"DB00668","D-Epifrin"
"DB00668","D-Epinephrine"
"DB00668","Epinefrin [Czech]"
"DB00668","Epinefrina [INN-Spanish]"
"DB00668","Epinephran"
"DB00668","Epinephrine Bitartrate"
"DB00668","Epinephrinum [INN-Latin]"
"DB00668","L-Adrenalin"
"DB00668","L-Adrenaline"
"DB00668","L-Adrenaline Base"
"DB00668","L-Epinephine"
"DB00668","L-Epinephrine"
"DB00668","L-Epirenamine"
"DB00668","Levoadrenaline"
"DB00668","Levoepinephrine"
"DB00668","Racepinefrina [inn-spanish]"
"DB00668","Racepinefrine"
"DB00668","Racepinefrinum [inn-latin]"
"DB00668","Racepinephrine"
"DB00669","NP101"
"DB00669","Sumatriptan Succinate"
"DB00669","Sumatriptanum [INN-Latin]"
"DB00669","estradiol"
"DB00669","sumatriptan"
"DB00669","triptan"
"DB00671","Cefixim"
"DB00671","Cefixima [Spanish]"
"DB00671","Cefixime Anhydrous"
"DB00671","Cefiximum [Latin]"
"DB00673","MK-0517"
"DB00673","MK-869"
"DB00673","aprepitant"
"DB00673","fosaprepitant"
"DB00674","(-)-Galanthamine"
"DB00674","Galanthamine"
"DB00674","Galanthamine hydrobromide"
"DB00675","Tamoxifen Citrate"
"DB00675","Tamoxifene [INN-French]"
"DB00675","Tamoxifeno [INN-Spanish]"
