"id","name"
"DB00328","Rheumacin La"
"DB00328","Sadoreum"
"DB00328","Tannex"
"DB00328","Vonum"
"DB00330","Dadibutol"
"DB00330","Diambutol"
"DB00330","Etibi"
"DB00330","Myambutol"
"DB00330","Tibutol"
"DB00331","Apo-Metformin"
"DB00331","Fortamet"
"DB00331","Gen-Metformin"
"DB00331","Glucophage"
"DB00331","Glucophage XR"
"DB00331","Glycon"
"DB00331","Novo-Metformin"
"DB00331","Nu-Metformin"
"DB00331","Riomet"
"DB00332","Aerodose"
"DB00332","Aerovent"
"DB00332","Apo-Ipravent"
"DB00332","Apovent"
"DB00332","Atronase"
"DB00332","Atrovent"
"DB00332","Atrovent Aerosol"
"DB00332","Atrovent HFA"
"DB00332","Atrovent Nasal"
"DB00332","Bitrop"
"DB00332","Disne-Asmol"
"DB00332","Ipravent"
"DB00332","Ipvent"
"DB00332","Kendral-Ipratropium"
"DB00332","Narilet"
"DB00332","Rhinotrop"
"DB00332","Rhinovent"
"DB00332","Rinatec"
"DB00332","Rinoberen"
"DB00332","Rinovagos"
"DB00332","Vagos"
"DB00333","(+/-)-Tussal"
"DB00333","Adanon"
"DB00333","Adanon hydrochloride"
"DB00333","Adolan"
"DB00333","Algidon"
"DB00333","Algolysin"
"DB00333","Algovetin"
"DB00333","Althose hydrochloride"
"DB00333","Amidon"
"DB00333","Amidone"
"DB00333","Biscuits"
"DB00333","Butalgin"
"DB00333","Depridol"
"DB00333","Diaminon"
"DB00333","Diaminon hydrochloride"
"DB00333","Dollies"
"DB00333","Dolly"
"DB00333","Dolofin hydrochloride"
"DB00333","Dolohepton"
"DB00333","Dolophin"
"DB00333","Dolophin hydrochloride"
"DB00333","Dolophine"
"DB00333","Dolophine HCL"
"DB00333","Fenadon"
"DB00333","Fenadone"
"DB00333","Heptadon"
"DB00333","Heptadone"
"DB00333","Heptanon"
"DB00333","Ketalgin"
"DB00333","Ketalgin hydrochloride"
"DB00333","Mecodin"
"DB00333","Mephenon"
"DB00333","Methadone HCL Intensol"
"DB00333","Methadone M"
"DB00333","Methadose"
"DB00333","Methaquaione"
"DB00333","Miadone"
"DB00333","Moheptan"
"DB00333","Phenadone"
"DB00333","Physeptone"
"DB00333","Polamidon"
"DB00333","Polamidone"
"DB00333","Tussol"
"DB00333","Westadone"
"DB00334","Olansek"
"DB00334","Symbyax"
"DB00334","Zydis"
"DB00334","Zyprexa"
"DB00334","Zyprexa Intramuscular"
"DB00334","Zyprexa Zydis"
"DB00335","Aircrit"
"DB00335","Alinor"
"DB00335","Altol"
"DB00335","Anselol"
"DB00335","Antipressan"
"DB00335","Apo-Atenolol"
"DB00335","Atcardil"
"DB00335","Atecard"
"DB00335","Atehexal"
"DB00335","Atenblock"
"DB00335","Atendol"
"DB00335","Atenet"
"DB00335","Ateni"
"DB00335","Atenil"
"DB00335","Atenol"
"DB00335","Atenol 1A Pharma"
"DB00335","Atenol AL"
"DB00335","Atenol Acis"
"DB00335","Atenol Atid"
"DB00335","Atenol CT"
"DB00335","Atenol Cophar"
"DB00335","Atenol Fecofar"
"DB00335","Atenol GNR"
"DB00335","Atenol Gador"
"DB00335","Atenol Genericon"
"DB00335","Atenol Heumann"
"DB00335","Atenol MSD"
"DB00335","Atenol NM Pharma"
"DB00335","Atenol Nordic"
"DB00335","Atenol PB"
"DB00335","Atenol Quesada"
"DB00335","Atenol Stada"
"DB00335","Atenol Tika"
"DB00335","Atenol Trom"
"DB00335","Atenol Von CT"
"DB00335","Atenol-Mepha"
"DB00335","Atenol-Ratiopharm"
"DB00335","Atenol-Wolff"
"DB00335","Atenolin"
"DB00335","Atenomel"
"DB00335","Atereal"
"DB00335","Aterol"
"DB00335","Betablok"
"DB00335","Betacard"
"DB00335","Betasyn"
"DB00335","Betatop GE"
"DB00335","Blocotenol"
"DB00335","Blokium"
"DB00335","Cardaxen"
"DB00335","Cardiopress"
"DB00335","Corotenol"
"DB00335","Cuxanorm"
"DB00335","Duraatenolol"
"DB00335","Duratenol"
"DB00335","Evitocor"
"DB00335","Farnormin"
"DB00335","Felo-Bits"
"DB00335","Hipres"
"DB00335","Hypoten"
"DB00335","Ibinolo"
"DB00335","Internolol"
"DB00335","Jenatenol"
"DB00335","Juvental"
"DB00335","Lo-Ten"
"DB00335","Loten"
"DB00335","Lotenal"
"DB00335","Myocord"
"DB00335","Normalol"
"DB00335","Normiten"
"DB00335","Noten"
"DB00335","Oraday"
"DB00335","Ormidol"
"DB00335","Panapres"
"DB00335","Plenacor"
"DB00335","Premorine"
"DB00335","Prenolol"
"DB00335","Prenormine"
"DB00335","Prinorm"
"DB00335","Scheinpharm Atenol"
"DB00335","Seles Beta"
"DB00335","Selobloc"
"DB00335","Serten"
"DB00335","Servitenol"
"DB00335","Stermin"
"DB00335","Tenidon"
"DB00335","Teno-Basan"
"DB00335","Tenobloc"
"DB00335","Tenoblock"
"DB00335","Tenolol"
"DB00335","Tenoprin"
"DB00335","Tenormin"
"DB00335","Tenormine"
"DB00335","Tensimin"
"DB00335","Tredol"
"DB00335","Unibloc"
"DB00335","Uniloc"
"DB00335","Vascoten"
"DB00335","Vericordin"
"DB00335","Wesipin"
"DB00335","Xaten"
"DB00336","Actin-N"
"DB00336","Aldomycin"
"DB00336","Alfucin"
"DB00336","Amifur"
"DB00336","Babrocid"
"DB00336","Becafurazone"
"DB00336","Biofuracina"
"DB00336","Biofurea"
"DB00336","Chemofuran"
"DB00336","Chixin"
"DB00336","Cocafurin"
"DB00336","Coxistat"
"DB00336","Dermofural"
"DB00336","Dymazone"
"DB00336","Dynazone"
"DB00336","Eldezol"
"DB00336","Eldezol F-6"
"DB00336","Fedacin"
"DB00336","Flavazone"
"DB00336","Fracine"
"DB00336","Furacilin"
"DB00336","Furacillin"
"DB00336","Furacin"
"DB00336","Furacin Soluble Dressing"
"DB00336","Furacin Topical Cream"
"DB00336","Furacin Topical Solution"
"DB00336","Furacin-E"
"DB00336","Furacin-HC"
"DB00336","Furacine"
"DB00336","Furacinetten"
"DB00336","Furacoccid"
"DB00336","Furacort"
"DB00336","Furacycline"
"DB00336","Furaderm"
"DB00336","Furagent"
"DB00336","Furalcyn"
"DB00336","Furaldon"
"DB00336","Furalone"
"DB00336","Furametral"
"DB00336","Furan-Ofteno"
"DB00336","Furaplast"
"DB00336","Furaseptyl"
"DB00336","Furaskin"
"DB00336","Furatsilin"
"DB00336","Furaziline"
"DB00336","Furazin"
"DB00336","Furazina"
"DB00336","Furazol W"
"DB00336","Furazone"
"DB00336","Furazyme"
"DB00336","Furesol"
"DB00336","Furfurin"
"DB00336","Furosem"
"DB00336","Fuvacillin"
"DB00336","Hemofuran"
"DB00336","Ibiofural"
"DB00336","Mammex"
"DB00336","Mastofuran"
"DB00336","Monafuracin"
"DB00336","Monafuracis"
"DB00336","Monofuracin"
"DB00336","NF-7"
"DB00336","NFS"
"DB00336","Nefco"
"DB00336","Nifucin"
"DB00336","Nifurid"
"DB00336","Nifuzon"
"DB00336","Nitrofural"
"DB00336","Nitrofuran"
"DB00336","Nitrofurane"
"DB00336","Nitrofurol"
"DB00336","Nitrozone"
"DB00336","Otofural"
"DB00336","Otofuran"
"DB00336","Sanfuran"
"DB00336","Spray-Dermis"
"DB00336","Spray-Foral"
"DB00336","Vabrocid"
"DB00336","Vadrocid"
"DB00336","Yatrocin"
"DB00337","Elidel"
"DB00338","Antra"
"DB00338","Audazol"
"DB00338","Aulcer"
"DB00338","Belmazol"
"DB00338","Ceprandal"
"DB00338","Danlox"
"DB00338","Demeprazol"
"DB00338","Desec"
"DB00338","Dizprazol"
"DB00338","Dudencer"
"DB00338","Elgam"
"DB00338","Emeproton"
"DB00338","Epirazole"
"DB00338","Erbolin"
"DB00338","Exter"
"DB00338","Gasec"
"DB00338","Gastrimut"
"DB00338","Gastroloc"
"DB00338","Gibancer"
"DB00338","Indurgan"
"DB00338","Inhibitron"
"DB00338","Inhipump"
"DB00338","Lensor"
"DB00338","Logastric"
"DB00338","Lomac"
"DB00338","Losec"
"DB00338","Mepral"
"DB00338","Miol"
"DB00338","Miracid"
"DB00338","Mopral"
"DB00338","Morecon"
"DB00338","Nilsec"
"DB00338","Nopramin"
"DB00338","Ocid"
"DB00338","Olexin"
"DB00338","Omapren"
"DB00338","Omebeta 20"
"DB00338","Omed"
"DB00338","Omegast"
"DB00338","Omepral"
"DB00338","Omeprazon"
"DB00338","Omeprol"
"DB00338","Omesek"
"DB00338","Omezol"
"DB00338","Omezolan"
"DB00338","Omid"
"DB00338","Omisec"
"DB00338","Omizac"
"DB00338","Ompanyt"
"DB00338","Ortanol"
"DB00338","Osiren"
"DB00338","Ozoken"
"DB00338","Paprazol"
"DB00338","Parizac"
"DB00338","Pepticum"
"DB00338","Pepticus"
"DB00338","Peptilcer"
"DB00338","Prazentol"
"DB00338","Prazidec"
"DB00338","Prazolit"
"DB00338","Prilosec"
"DB00338","Procelac"
"DB00338","Proclor"
"DB00338","Prysma"
"DB00338","Ramezol"
"DB00338","Regulacid"
"DB00338","Result"
"DB00338","Sanamidol"
"DB00338","Secrepina"
"DB00338","Tedec Ulceral"
"DB00338","Ulceral"
"DB00338","Ulcesep"
"DB00338","Ulcometion"
"DB00338","Ulcozol"
"DB00338","Ulcsep"
"DB00338","Ulsen"
"DB00338","Ultop"
"DB00338","Ulzol"
"DB00338","Victrix"
"DB00338","Zefxon"
"DB00338","Zegerid"
"DB00338","Zepral"
"DB00338","Zimor"
"DB00338","Zoltum"
"DB00339","Aldinamid"
"DB00339","Aldinamide"
"DB00339","Braccopiral"
"DB00339","Corsazinmid"
"DB00339","Dipimide"
"DB00339","Eprazin"
"DB00339","Farmizina"
"DB00339","Isopas"
"DB00339","Lynamide"
"DB00339","Novamid"
"DB00339","Pezetamid"
"DB00339","Piraldina"
"DB00339","Pirilene"
"DB00339","Prazina"
"DB00339","Pyrafat"
"DB00339","Pyramide"
"DB00339","Pyrazide"
"DB00339","Pyrazinamide BP 2000"
"DB00339","Rifater"
"DB00339","Rozide"
"DB00339","Tebrazid"
"DB00339","Tebrazio"
"DB00339","Unipyranamide"
"DB00339","Zinamide"
"DB00339","Zinastat"
"DB00339","pms-Pyrazinamide"
"DB00340","Atosil"
"DB00340","Contalyl"
"DB00340","Methixart"
"DB00340","Tremaril"
"DB00340","Tremaril hydrochloride"
"DB00340","Tremonil"
"DB00340","Trest"
"DB00341","Alerlisin"
"DB00341","Cetryn"
"DB00341","Formistin"
"DB00341","Hitrizin Film Tablet"
"DB00341","Reactine"
"DB00341","Setir"
"DB00341","Virlix"
"DB00341","Ziptek"
"DB00341","Zirtek"
"DB00341","Zyrlex"
"DB00341","Zyrtec"
"DB00342","Aldaban"
"DB00342","Allerplus"
"DB00342","Cyater"
"DB00342","Seldane"
"DB00342","Teldane"
"DB00342","Teldanex"
"DB00342","Terdin"
"DB00342","Terfex"
"DB00342","Triludan"
"DB00343","Acalix"
"DB00343","Adizem"
"DB00343","Altiazem"
"DB00343","Anginyl"
"DB00343","Angizem"
"DB00343","Anoheal"
"DB00343","Apo-Diltiaz"
"DB00343","Britiazim"
"DB00343","Bruzem"
"DB00343","Calcicard"
"DB00343","Cardizem"
"DB00343","Cardizem CD"
"DB00343","Cardizem SR"
"DB00343","Cardizen LA"
"DB00343","Cartia XT"
"DB00343","Citizem"
"DB00343","Cormax"
"DB00343","Deltazen"
"DB00343","Dilacor"
"DB00343","Dilacor-XR"
"DB00343","Diladel"
"DB00343","Dilcontin"
"DB00343","Dilpral"
"DB00343","Dilrene"
"DB00343","Dilt-cd"
"DB00343","Dilta-Hexal"
"DB00343","Diltia"
"DB00343","Dilticard"
"DB00343","Dilzem"
"DB00343","Dilzen"
"DB00343","Endrydil"
"DB00343","Herbesser"
"DB00343","Incoril AP"
"DB00343","Masdil"
"DB00343","Novo-Diltazem"
"DB00343","Nu-Diltiaz"
"DB00343","Syn-Diltiazem"
"DB00343","Tiamate"
"DB00343","Tiazac"
"DB00343","Tiazac Tildiem"
"DB00343","Tiazac XC"
"DB00343","Viazem"
"DB00344","Amimetilina"
"DB00344","Anafranil"
"DB00344","Apo-Amitriptyline"
"DB00344","Apo-Imipramine"
"DB00344","Apo-Trimip"
"DB00344","Asendin"
"DB00344","Aventyl"
"DB00344","Impril"
"DB00344","Levate"
"DB00344","Norpramin"
"DB00344","Novo-Doxepin"
"DB00344","Novo-Tripramine"
"DB00344","Novopramine"
"DB00344","Novotriptyn"
"DB00344","Pertofrane"
"DB00344","Rhotrimine"
"DB00344","Sinequan"
"DB00344","Surmontil"
"DB00344","Tofranil"
"DB00344","Triadapin 5"
"DB00344","Triptil"
"DB00344","Vivactil"
"DB00346","Uroxatral"
"DB00346","Xatral"
"DB00347","Absentol"
"DB00347","Absetil"
"DB00347","Convenixa"
"DB00347","Convexina"
"DB00347","Edion"
"DB00347","Epidione"
"DB00347","Epidone"
"DB00347","Epixal"
"DB00347","Etydion"
"DB00347","Mino-Aleviatin"
"DB00347","Minoaleuiatin"
"DB00347","Minoaleviatin"
"DB00347","Neo-Absentol"
"DB00347","Petidion"
"DB00347","Petidon"
"DB00347","Petilep"
"DB00347","Petimalin"
"DB00347","Pitmal"
"DB00347","Ptimal"
"DB00347","Tioxanona"
"DB00347","Tredione"
"DB00347","Tricione"
"DB00347","Tridilona"
"DB00347","Tridion"
"DB00347","Tridione"
"DB00347","Tridone"
"DB00347","Trilidona"
"DB00347","Trimedal"
"DB00347","Trimedone"
"DB00347","Trimethin"
"DB00347","Trimetin"
"DB00347","Trioxanona"
"DB00347","Triozanona"
"DB00347","Tromedone"
"DB00347","Troxidone"
"DB00348","Orfadin"
"DB00349","Chlorepin"
"DB00349","Clorepin"
"DB00349","Frisium"
"DB00349","Mystan"
"DB00349","Urbadan"
"DB00349","Urbanyl"
"DB00350","Alopexil"
"DB00350","Alostil"
"DB00350","Apo-Gain"
"DB00350","Gen-Minoxidil"
"DB00350","Loniten"
"DB00350","Lonolox"
"DB00350","Minodyl"
"DB00350","Minoxigaine"
"DB00350","Minoximen"
"DB00350","Normoxidil"
"DB00350","PDP"
"DB00350","Pierminox"
"DB00350","Prexidil"
"DB00350","Regaine"
"DB00350","Rogaine"
"DB00350","Rogaine Extra Strength for Men"
"DB00350","Rogaine for Men"
"DB00350","Rogaine for Women"
"DB00350","Theroxidil"
"DB00350","Tricoxidil"
"DB00350","Trocoxidil"
"DB00351","Magestin"
"DB00351","Maygace"
"DB00351","Megace"
"DB00351","Megeron"
"DB00351","Megestat"
"DB00351","Megestil"
"DB00351","Megestin"
"DB00351","Nia"
"DB00351","Niagestin"
"DB00351","Ovaban"
"DB00351","Ovarid"
"DB00351","Volidan"
"DB00352","Lanvis"
"DB00352","Tabloid"
"DB00352","Wellcome U3B"
"DB00353","Basofortina"
"DB00353","Metenarin"
"DB00353","Methergen"
"DB00353","Methergin"
"DB00353","Methergine"
"DB00353","Norforms"
"DB00353","Partergin"
"DB00353","Ryegonovin"
"DB00353","Spametrin-M"
"DB00354","Aphilan R"
"DB00354","Aphilan-R Base"
"DB00354","Bucladin"
"DB00354","Bucladin-S"
"DB00354","Buclifen"
"DB00354","Buclina"
"DB00354","Buclodin"
"DB00354","Histabuticine"
"DB00354","Histabutizine"
"DB00354","Histabutyzine"
"DB00354","Histabutyzine Dihydrochloride"
"DB00354","Histabutyzine Hydrochloride"
"DB00354","Hitabutyzyne"
"DB00354","Longifene"
"DB00354","Posdel"
"DB00354","Postafen"
"DB00354","Softran"
"DB00354","Vibazine"
"DB00355","Azactam"
"DB00355","Corus 1020"
"DB00355","Dynabiotic"
"DB00355","Monobactam"
"DB00355","Primbactam"
"DB00356","Biomioran"
"DB00356","EZE-DS"
"DB00356","Escoflex"
"DB00356","Flexazone"
"DB00356","Mioran"
"DB00356","Miotran"
"DB00356","Myoflexin"
"DB00356","Myoflexine"
"DB00356","Neoflex"
"DB00356","Paraflex"
"DB00356","Parafon Forte Dsc"
"DB00356","Pathorysin"
"DB00356","Relaxazone"
"DB00356","Remular"
"DB00356","Remular-S"
"DB00356","Solaxin"
"DB00356","Strifon Forte Dsc"
"DB00356","Usaf Ma-10"
"DB00357","Cytadren"
"DB00357","Elipten"
"DB00357","Orimeten"
"DB00358","Lariam"
"DB00359","Adiazin"
"DB00359","Adiazine"
"DB00359","Coco-Diazine"
"DB00359","Cocodiazine"
"DB00359","Codiazine"
"DB00359","Cremodiazine"
"DB00359","Cremotres"
"DB00359","Debenal"
"DB00359","Deltazina"
"DB00359","Diazin"
"DB00359","Diazolone"
"DB00359","Diazovit"
"DB00359","Diazyl"
"DB00359","Eskadiazine"
"DB00359","Honey Diazine"
"DB00359","Lantrisul"
"DB00359","Lipo-Diazine"
"DB00359","Lipo-Levazine"
"DB00359","Liquadiazine"
"DB00359","Metha-Meridiazine"
"DB00359","Microsulfon"
"DB00359","Neazine"
"DB00359","Neotrizine"
"DB00359","Palatrize"
"DB00359","Pecta-Diazine"
"DB00359","Piridisir"
"DB00359","Pirimal"
"DB00359","Pyrimal"
"DB00359","Quadetts"
"DB00359","Quadramoid"
"DB00359","Sanodiazine"
"DB00359","Spofadrizine"
"DB00359","Sterazine"
"DB00359","Sulfa-Triple #2"
"DB00359","Sulfacombin"
"DB00359","Sulfaloid"
"DB00359","Sulfatryl"
"DB00359","Sulfazine"
"DB00359","Sulfolex"
"DB00359","Sulfonamides Duplex"
"DB00359","Sulfonsol"
"DB00359","Sulfose"
"DB00359","Terfonyl"
"DB00359","Theradiazine"
"DB00359","Tri-Sulfameth"
"DB00359","Trifonamide"
"DB00359","Triple Sulfa"
"DB00359","Triple Sulfas"
"DB00359","Triple Sulfoid"
"DB00359","Trisem"
"DB00359","Truozine"
"DB00360","Dapropterin"
"DB00360","Kuvan"
"DB00360","Phenoptin"
"DB00360","Sapropterin"
"DB00361","Navelbine"
"DB00361","Navelbine Base"
"DB00362","Eraxis"
"DB00363","Asaleptin"
"DB00363","Clozaril"
"DB00363","Fazaclo ODT"
"DB00363","Iprox"
"DB00363","Leponex"
"DB00363","Lepotex"
"DB00364","Antepsin"
"DB00364","Apo-sucralfate"
"DB00364","Carafate"
"DB00364","Sucramal"
"DB00364","Sulcrate"
"DB00364","Sulcrate Suspension Plus"
"DB00364","Ulcar"
"DB00364","Ulcerban"
"DB00364","Ulcerlmin"
"DB00364","Ulcermin"
"DB00364","Ulcogant"
"DB00365","Raxar"
"DB00367","72-HOURS"
"DB00367","Follistrel"
"DB00367","Jadelle"
"DB00367","Levlen"
"DB00367","Levlen Ed"
"DB00367","Levonelle"
"DB00367","Levonova"
"DB00367","Levora-21"
"DB00367","Levora-28"
"DB00367","Logynon Ed"
"DB00367","Malloside"
"DB00367","Microgest Ed"
"DB00367","Microgyn"
"DB00367","Microgynon 21"
"DB00367","Microgynon 28"
"DB00367","Microgynon 30 Ed"
"DB00367","Microgynon Cd"
"DB00367","Microlution"
"DB00367","Microval"
"DB00367","Minivlar 30"
"DB00367","Mirena"
"DB00367","Monofeme 28"
"DB00367","Neogynon 21"
"DB00367","NorLevo"
"DB00367","Nordet"
"DB00367","Nordette"
"DB00367","Nordette 21"
"DB00367","Nordette 28"
"DB00367","Norplant"
"DB00367","Norplant 2"
"DB00367","Norplant II"
"DB00367","Ovral-Lo"
"DB00367","Ovranette"
"DB00367","Ovrette"
"DB00367","Plan B"
"DB00367","Postinor-2"
"DB00367","Rigevidon 21+7"
"DB00367","Stediril 30"
"DB00367","Tri-Levlen"
"DB00367","Tri-Levlen 21"
"DB00367","Triagynon"
"DB00367","Triciclor"
"DB00367","Trifeme 28"
"DB00367","Trigoa"
"DB00367","Trinordiol 21"
"DB00367","Trinordiol 28"
"DB00367","Trivora"
"DB00368","Levophed"
"DB00369","HPMPC"
"DB00369","Vistide"
"DB00370","Avanza"
"DB00370","Axit"
"DB00370","Mirtabene"
"DB00370","Mirtaz"
"DB00370","Mirtazon"
"DB00370","Norset"
"DB00370","Promyrtil"
"DB00370","Remergil"
"DB00370","Remergon"
"DB00370","Remeron"
"DB00370","Remeron Soltab"
"DB00370","Rexer"
"DB00370","Zispin"
"DB00371","3P bamate"
"DB00371","Amepromat"
"DB00371","Amosene"
"DB00371","Anastress"
"DB00371","Anathylmon"
"DB00371","Anatimon"
"DB00371","Andaksin"
"DB00371","Andaxin"
"DB00371","Aneural"
"DB00371","Aneurol"
"DB00371","Aneusral"
"DB00371","Aneuxal"
"DB00371","Aneuxral"
"DB00371","Ansiatan"
"DB00371","Ansietan"
"DB00371","Ansil"
"DB00371","Ansiowas"
"DB00371","Anural"
"DB00371","Anxietil"
"DB00371","Anzil"
"DB00371","Apascil"
"DB00371","Apasil"
"DB00371","Apo-Meprobamate"
"DB00371","Appetrol"
"DB00371","Appetrol-Sr"
"DB00371","Arcoban"
"DB00371","Arpon"
"DB00371","Artolon"
"DB00371","Ataraxine"
"DB00371","Atraxin"
"DB00371","Auxietil"
"DB00371","Ayeramate"
"DB00371","Ayermate"
"DB00371","Bamate"
"DB00371","Bamd 400"
"DB00371","Bamo 400"
"DB00371","Biobamat"
"DB00371","Biobamate"
"DB00371","Brobamate"
"DB00371","Calmadin"
"DB00371","Calmax"
"DB00371","Calmiren"
"DB00371","Canquil 400"
"DB00371","Canquil-400"
"DB00371","Carbaxin"
"DB00371","Cirpon"
"DB00371","Cirponyl"
"DB00371","Coprobate"
"DB00371","Crestanil"
"DB00371","Cypron"
"DB00371","Cyrpon"
"DB00371","Dapaz"
"DB00371","Deprol"
"DB00371","Despasmol"
"DB00371","Dicandiol"
"DB00371","Diron"
"DB00371","Diurnal"
"DB00371","Diveron"
"DB00371","Dormabrol"
"DB00371","Ecuanil"
"DB00371","Edenal"
"DB00371","Enorden"
"DB00371","Epicur"
"DB00371","Epikur"
"DB00371","Equagesic"
"DB00371","Equanil"
"DB00371","Equatrate"
"DB00371","Equazine-M"
"DB00371","Equilium"
"DB00371","Equinil"
"DB00371","Equitar"
"DB00371","Erina"
"DB00371","Estasil"
"DB00371","Fas-Cile"
"DB00371","Fas-Cile 200"
"DB00371","Gadexyl"
"DB00371","Gagexyl"
"DB00371","Harmonin"
"DB00371","Hartol"
"DB00371","Holbamate"
"DB00371","Ipsotian"
"DB00371","Kesso-Bamate"
"DB00371","Kessobamate"
"DB00371","Klort"
"DB00371","Larten"
"DB00371","Lepenil"
"DB00371","Lepetown"
"DB00371","Letyl"
"DB00371","Libiolan"
"DB00371","Madiol"
"DB00371","Mar-Bate"
"DB00371","Margonil"
"DB00371","Mendel"
"DB00371","Mepamtin"
"DB00371","Mepantin"
"DB00371","Mepavlon"
"DB00371","Mepiosine"
"DB00371","Meposed"
"DB00371","Mepranil"
"DB00371","Mepriam"
"DB00371","Meprin"
"DB00371","Meprindon"
"DB00371","Mepro-Aspirin"
"DB00371","Mepro-analgesic"
"DB00371","Meprobam"
"DB00371","Meprobamat"
"DB00371","Meproban"
"DB00371","Meprocompren"
"DB00371","Meprocon"
"DB00371","Meprocon CMC"
"DB00371","Meprodil"
"DB00371","Meprodiol"
"DB00371","Meprol"
"DB00371","Meproleaf"
"DB00371","Mepron"
"DB00371","Mepronil"
"DB00371","Meprosa"
"DB00371","Meprosan"
"DB00371","Meprosin"
"DB00371","Meprospan"
"DB00371","Meprotabs"
"DB00371","Meprotan"
"DB00371","Meprotanum"
"DB00371","Meproten"
"DB00371","Meprotil"
"DB00371","Meprovan"
"DB00371","Meprozine"
"DB00371","Meptran"
"DB00371","Mesmar"
"DB00371","Metractyl"
"DB00371","Metranquil"
"DB00371","Micrainin"
"DB00371","Milpath"
"DB00371","Milprem"
"DB00371","Miltamato"
"DB00371","Miltann"
"DB00371","Miltaun"
"DB00371","Miltown"
"DB00371","Miltrate"
"DB00371","Miltuan"
"DB00371","Miltwon"
"DB00371","Misedant"
"DB00371","Morbam"
"DB00371","Multaun"
"DB00371","My-trans"
"DB00371","Neo-Tran"
"DB00371","Nephentine"
"DB00371","Nervonus"
"DB00371","Neuramate"
"DB00371","Oasil"
"DB00371","Optarket"
"DB00371","Orlevol"
"DB00371","Orolevol"
"DB00371","Pan-tranquil"
"DB00371","Pancalma"
"DB00371","Panediol"
"DB00371","Pankalma"
"DB00371","Pathibamate"
"DB00371","Paxin"
"DB00371","Pensive"
"DB00371","Perequietil"
"DB00371","Perequil"
"DB00371","Perquietil"
"DB00371","Pertranquil"
"DB00371","Pimal"
"DB00371","Placidon"
"DB00371","Placitate"
"DB00371","Prequil"
"DB00371","Probamato"
"DB00371","Probamyl"
"DB00371","Probate"
"DB00371","Procalmadiol"
"DB00371","Procalmadol"
"DB00371","Procalmidol"
"DB00371","Promate"
"DB00371","Promato"
"DB00371","Proquanil"
"DB00371","Protran"
"DB00371","Q-Gesic"
"DB00371","Quaname"
"DB00371","Quanane"
"DB00371","Quanil"
"DB00371","Quietidon"
"DB00371","Quivet"
"DB00371","Rastenil"
"DB00371","Reostral"
"DB00371","Restenil"
"DB00371","Restenyl"
"DB00371","Restinal"
"DB00371","Restinil"
"DB00371","Restran"
"DB00371","Robamate"
"DB00371","SK-Bamate"
"DB00371","Sadanyl"
"DB00371","Scolazil"
"DB00371","Sedabamate"
"DB00371","Sedanil"
"DB00371","Sedanyl"
"DB00371","Sedazil"
"DB00371","Sedoquil"
"DB00371","Sedoselecta"
"DB00371","Selene"
"DB00371","Seril"
"DB00371","Setran"
"DB00371","Shalvaton"
"DB00371","Solevione anastress"
"DB00371","Sowell"
"DB00371","Spantran"
"DB00371","Stensolo"
"DB00371","Tamate"
"DB00371","Tensol"
"DB00371","Tensonal"
"DB00371","Trancot"
"DB00371","Trankvilan"
"DB00371","Tranlisant"
"DB00371","Tranmep"
"DB00371","Tranquil"
"DB00371","Tranquilan"
"DB00371","Tranquilate"
"DB00371","Tranquilax"
"DB00371","Tranquiline"
"DB00371","Tranquillin"
"DB00371","Tranquilsan"
"DB00371","Tranquinol"
"DB00371","Tranquisan"
"DB00371","Trelmar"
"DB00371","Urbil"
"DB00371","Urbilat"
"DB00371","Vio-Bamate"
"DB00371","Vistabamate"
"DB00371","Wardamate"
"DB00371","Wyseals"
"DB00371","Zirpon"
"DB00372","Norzine"
"DB00372","Torecan"
"DB00373","Apo-Timol"
"DB00373","Apo-Timop"
"DB00373","Aquanil"
"DB00373","Betim"
"DB00373","Betimol"
"DB00373","Blocadren"
"DB00373","Istalol"
"DB00373","Novo-Timol"
"DB00373","Nu-Timolol"
"DB00373","Phoxal-timolol"
"DB00373","Proflax"
"DB00373","Temserin"
"DB00373","Tenopt"
"DB00373","Tim-AK"
"DB00373","Timacar"
"DB00373","Timacor"
"DB00373","Timopic"
"DB00373","Timoptic"
"DB00373","Timoptic OcuDose"
"DB00373","Timoptic in Ocudose"
"DB00373","Timoptic-XE"
"DB00373","Timoptol"
"DB00374","Remodulin"
"DB00374","Viveta"
"DB00375","Cholestabyl"
"DB00375","Colestid"
"DB00376","Apo-Trihex"
"DB00376","Artane"
"DB00376","Artane Sequels"
"DB00376","Benzhexol"
"DB00376","Benzhexolum"
"DB00376","PMS Trihexyphenidyl"
"DB00376","Parkinane Retard"
"DB00376","Tremin"
"DB00376","Trihexane"
"DB00376","Trihexy"
"DB00377","Aloxi"
"DB00377","Onicit"
"DB00378","Diphaston"
"DB00378","Dufaston"
"DB00378","Duphaston"
"DB00378","Duvaron"
"DB00378","Gestatron"
"DB00378","Gynorest"
"DB00378","Prodel"
"DB00378","Retrone"
"DB00378","Terolut"
"DB00379","Mexitil"
"DB00380","Cardioxane"
"DB00380","Dyzoxane"
"DB00380","Eucardion"
"DB00380","Razoxane"
"DB00380","Razoxin"
"DB00380","Tepirone"
"DB00380","Troxozone"
"DB00380","Zinecard"
"DB00381","Amlocard"
"DB00381","Amlodis"
"DB00381","Amvaz"
"DB00381","Coroval"
